timestamp,phase,label,ecological_modality,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
162280.90523789998,idle,idle,,8295.13917666208,7456.5890633000945,6633.429065081149,6312.3387430416,8778.587950812587,7210.416816142632,4832.206990065333,14126.838520187292
162280.9252378999,idle,idle,,6956.295549535528,6254.902780649794,5590.693425313853,5302.841671338724,7366.612094719076,6059.418579770013,4067.907364009441,11837.143254236164
162280.92953409997,idle,idle,,5597.389383774186,5027.267657186454,4501.45578036134,4272.232733256925,5928.067922770964,4873.308421329508,3279.773224353141,9515.970022192532
162280.9495340999,idle,idle,,4244.398276766123,3809.053090520589,3427.522152917736,3246.635676511291,4494.121985406981,3697.7332978975137,2488.064665845371,7216.875684384936
162280.97084359996,idle,idle,,2919.9743779602086,2615.639087171032,2357.8971465683267,2234.3570452441863,3095.3077427317226,2543.0410690025624,1715.3135266342053,4969.357929649633
162280.9908435999,idle,idle,,1644.9734357052175,1478.4884540657245,1360.0402921557197,1260.9469189239514,1750.931550037946,1435.523931031714,967.6039435860922,2810.598551629554
162281.01450509994,idle,idle,,449.63413533504405,401.2049586581673,418.3473691450062,347.2127331083114,484.45130539423457,383.9790681889701,260.4542899037244,776.5944641242058
162281.0538274,idle,idle,,-668.7213819554944,-601.0050703618064,-492.84952074638477,-509.8257523760902,-698.8787850851213,-590.4132665118898,-394.37874530996703,-1117.300920919272
162281.07382739993,idle,idle,,-1681.1491882571415,-1511.2618821063093,-1294.7006279415314,-1280.1154822547317,-1766.5715058259714,-1464.3278876609393,-983.1305741158253,-2834.1137768427034
162281.1252314,idle,idle,,-2595.6051230165167,-2339.4088533282224,-2051.2047348424885,-1975.8358211993836,-2732.3757475602333,-2262.4446981178867,-1520.1545073721254,-4389.326699428747
162281.14523139992,idle,idle,,-3393.3024265694567,-3057.430005601691,-2704.0232099571417,-2581.6561008636695,-3582.4035984143484,-2954.31929670324,-1985.2018041176761,-5747.775441509453
162281.15186649997,idle,idle,,-4085.095757056598,-3679.7885826541756,-3260.87572273282,-3110.727482358617,-4306.879028466734,-3555.7253943891815,-2386.232996215792,-6916.519219041427
162281.1718664999,idle,idle,,-4643.579217040769,-4183.815658699273,-3724.4930310789414,-3534.7849593693513,-4912.653905275872,-4047.1823316107566,-2716.4568700862865,-7889.643725779324
162281.18472379996,idle,idle,,-5089.600209615829,-4578.967520400961,-4074.8855389240507,-3869.1357262431525,-5378.251145711639,-4423.546572307776,-2964.9082855356946,-8652.981533963946
162281.2047237999,idle,idle,,-5431.228223743935,-4889.853448165388,-4375.958279715149,-4129.326410238474,-5746.753036565285,-4723.6335058076465,-3165.757378890581,-9247.74102111743
162281.22872789993,idle,idle,,-5664.920411207227,-5099.317397527053,-4569.466681355318,-4303.552612599572,-5994.704278546624,-4925.2586042088315,-3295.2923532275872,-9649.070950366106
162281.2528535,idle,idle,,-5796.307431423389,-5214.346362016925,-4673.359046265129,-4402.748171675938,-6135.193828874798,-5038.0748804239865,-3368.5488590733166,-9875.58927904324
162281.27285349992,idle,idle,,-5840.028484218295,-5246.76840829043,-4699.980479484495,-4436.562130650862,-6175.791069054891,-5071.839093856074,-3395.0953868597585,-9943.737502866974
162281.29736409997,idle,idle,,-5767.367995493518,-5187.465688062997,-4672.008182718275,-4374.271396406985,-6107.514362304165,-5011.750623971419,-3345.3092805923184,-9848.455223363235
162281.3173640999,idle,idle,,-5646.868212803002,-5078.471765603998,-4569.468840962774,-4289.951236481844,-5975.50550914021,-4908.511886238342,-3277.5615526549964,-9634.909646542352
162281.34454449997,idle,idle,,-5443.173898882522,-4893.99824687995,-4414.976471747998,-4128.9574311774595,-5765.388374903812,-4729.147559247323,-3158.12637858143,-9293.826558375764
162281.3645444999,idle,idle,,-5183.618101113469,-4654.889490667297,-4191.137990141411,-3936.135115615128,-5480.138612935461,-4494.335379911236,-2997.8657462576057,-8844.509460068104
162281.38915159996,idle,idle,,-4860.57012953771,-4364.548064670687,-3932.298581459653,-3686.5808773583467,-5139.811076247275,-4221.679184589614,-2813.9291252005755,-8300.694179323573
162281.4091515999,idle,idle,,-4498.619223280533,-4039.788792674264,-3645.140283309653,-3413.9759826848885,-4765.106817638364,-3903.5605292357445,-2602.8028611764357,-7685.314212959412
162281.43449309995,idle,idle,,-4115.894932519739,-3696.3989158839686,-3332.4840410021798,-3126.8527890621085,-4357.174468084346,-3568.81058858791,-2377.44056375365,-7016.358296330406
162281.46056029998,idle,idle,,-3692.354526160416,-3314.520979200401,-2988.6404110644567,-2798.0007614550987,-3903.5774630491283,-3196.931174259471,-2129.9655491184926,-6299.505366261562
162281.4805602999,idle,idle,,-3251.3161136699027,-2918.3407480189026,-2644.6646150919073,-2462.7865498523665,-3443.424517266872,-2814.8781318051306,-1878.8250108998882,-5547.879322609895
162281.5055786,idle,idle,,-2800.5715498905042,-2511.2047072344217,-2272.8891026796573,-2123.1580176055904,-2962.946590599693,-2419.6006525410953,-1616.670704298707,-4782.911099911011
162281.52557859992,idle,idle,,-2348.7431787215796,-2103.8341571099504,-1915.1960389881165,-1774.3511625114832,-2490.49319459011,-2035.3719315315743,-1359.0761464652774,-4015.4544396298566
162281.55222579997,idle,idle,,-1906.193491469966,-1703.076207203356,-1557.3405542792657,-1445.519307868015,-2017.0670425978115,-1648.6847262277795,-1098.7926957358147,-3252.0204999435587
162281.5722257999,idle,idle,,-1469.0538616290885,-1309.7454329638429,-1213.3781399778395,-1110.0915373684684,-1556.3811653112944,-1277.062590483344,-854.6878548724964,-2519.3776318189803
162281.59778799996,idle,idle,,-1051.3761967805467,-928.3293590642593,-864.1531955232543,-795.7071473674857,-1110.4003599555294,-904.8419790918726,-603.6606797644113,-1802.0055225649035
162281.6177879999,idle,idle,,-651.2717320704635,-576.14226264961,-552.3692917604117,-489.84271896246713,-690.5902575187185,-564.4989185834718,-372.1676634384817,-1128.7346974980646
162281.64293099995,idle,idle,,-295.29828035850704,-258.5935416111982,-249.57584964991563,-225.2279472286325,-310.56426582332915,-255.82887852778276,-168.89869647670267,-507.1190328275115
162281.668008,idle,idle,,59.66626712950932,52.57801076916404,25.35807069689475,48.77296356443717,56.30589304811733,49.72008795129849,33.460779167105144,79.99661277347278
162281.68800799994,idle,idle,,364.31762782266935,324.95995703533254,284.65635755493633,275.8843716539323,383.21598842676445,309.58779516512874,207.9762971733339,611.1557682233163
162281.71303679998,idle,idle,,631.9584731387247,568.5694132911386,516.770695570408,475.6153317147914,671.1409580219602,550.4554344065751,366.89733875552105,1075.94332805335
